obs_friendship,source_friendship,target_friendship,weight_friendship,date_friendship,date_can_friendship
32102,fa10-01-47,fa10-01-72,0,01-Mar-11,40603
32103,fa10-01-47,fa10-01-03,0,01-Mar-11,40603
32104,fa10-01-47,fa10-01-38,3,01-Mar-11,40603
32105,fa10-01-47,fa10-01-37,3,01-Mar-11,40603
32106,fa10-01-47,sp10-01-49,0,01-Mar-11,40603
32107,fa10-01-47,sp10-01-48,0,01-Mar-11,40603
32108,fa10-01-47,fa10-01-53,4,01-Mar-11,40603
32109,fa10-01-47,sp10-01-02,2,01-Mar-11,40603
32110,fa10-01-47,fa10-01-49,0,01-Mar-11,40603
32111,fa10-01-47,sp10-01-43,0,01-Mar-11,40603
32112,fa10-01-47,sp10-01-33,0,01-Mar-11,40603
32113,fa10-01-47,fa10-01-71,0,01-Mar-11,40603
32114,fa10-01-47,fa10-01-50,0,01-Mar-11,40603
32115,fa10-01-47,fa10-01-42,0,01-Mar-11,40603
32116,fa10-01-47,fa10-01-82,4,01-Mar-11,40603
32117,fa10-01-47,fa10-01-27,0,01-Mar-11,40603
32118,fa10-01-47,fa10-01-11,0,01-Mar-11,40603
32119,fa10-01-47,sp10-01-30,0,01-Mar-11,40603
32120,fa10-01-47,fa10-01-66,0,01-Mar-11,40603
32121,fa10-01-47,fa10-01-65,0,01-Mar-11,40603
32122,fa10-01-47,fa10-01-26,0,01-Mar-11,40603
32123,fa10-01-47,fa10-01-32,3,01-Mar-11,40603
32124,fa10-01-47,fa10-01-09,0,01-Mar-11,40603
32125,fa10-01-47,fa10-01-25,0,01-Mar-11,40603
32126,fa10-01-47,fa10-01-31,3,01-Mar-11,40603
32127,fa10-01-47,sp10-01-54,0,01-Mar-11,40603
32128,fa10-01-47,fa10-01-34,0,01-Mar-11,40603
32129,fa10-01-47,fa10-01-57,0,01-Mar-11,40603
32130,fa10-01-47,fa10-01-55,0,01-Mar-11,40603
32131,fa10-01-47,fa10-01-30,0,01-Mar-11,40603
32132,fa10-01-47,fa10-01-43,5,01-Mar-11,40603
32133,fa10-01-47,fa10-01-44,5,01-Mar-11,40603
32134,fa10-01-47,fa10-01-62,0,01-Mar-11,40603
32135,fa10-01-47,sp10-01-36,3,01-Mar-11,40603
32136,fa10-01-47,fa10-01-28,3,01-Mar-11,40603
32137,fa10-01-47,fa10-01-29,0,01-Mar-11,40603
32138,fa10-01-47,fa10-01-52,0,01-Mar-11,40603
32139,fa10-01-47,fa10-01-61,0,01-Mar-11,40603
32140,fa10-01-47,fa10-01-56,0,01-Mar-11,40603
32141,fa10-01-47,sp10-01-01,2,01-Mar-11,40603
32142,fa10-01-48,sp10-01-53,1,01-Mar-11,40603
32143,fa10-01-48,fa10-01-79,0,01-Mar-11,40603
32144,fa10-01-48,sp10-01-38,0,01-Mar-11,40603
32145,fa10-01-48,sp10-01-39,0,01-Mar-11,40603
32146,fa10-01-48,fa10-01-81,3,01-Mar-11,40603
32147,fa10-01-48,fa10-01-78,0,01-Mar-11,40603
32148,fa10-01-48,fa10-01-67,0,01-Mar-11,40603
32149,fa10-01-48,fa10-01-68,0,01-Mar-11,40603
32150,fa10-01-48,fa10-01-73,0,01-Mar-11,40603
32151,fa10-01-48,fa10-01-74,2,01-Mar-11,40603
32152,fa10-01-48,fa10-01-15,0,01-Mar-11,40603
32153,fa10-01-48,fa10-01-80,0,01-Mar-11,40603
32154,fa10-01-48,fa10-01-19,0,01-Mar-11,40603
32155,fa10-01-48,fa10-01-85,0,01-Mar-11,40603
32156,fa10-01-48,fa10-01-86,0,01-Mar-11,40603
32157,fa10-01-48,sp10-01-24,3,01-Mar-11,40603
32158,fa10-01-48,fa10-01-17,0,01-Mar-11,40603
32159,fa10-01-48,fa10-01-18,2,01-Mar-11,40603
32160,fa10-01-48,fa10-01-04,2,01-Mar-11,40603
32161,fa10-01-48,fa10-01-06,4,01-Mar-11,40603
32162,fa10-01-48,fa10-01-45,0,01-Mar-11,40603
32163,fa10-01-48,sp10-01-13,0,01-Mar-11,40603
32164,fa10-01-48,fa10-01-07,0,01-Mar-11,40603
32165,fa10-01-48,sp10-01-46,3,01-Mar-11,40603
32166,fa10-01-48,sp10-01-44,1,01-Mar-11,40603
32167,fa10-01-48,sp10-01-06,1,01-Mar-11,40603
32168,fa10-01-48,fa10-01-83,0,01-Mar-11,40603
32169,fa10-01-48,fa10-01-14,2,01-Mar-11,40603
32170,fa10-01-48,fa10-01-13,0,01-Mar-11,40603
32171,fa10-01-48,fa10-01-05,0,01-Mar-11,40603
32172,fa10-01-48,fa10-01-75,0,01-Mar-11,40603
32173,fa10-01-48,fa10-01-01,2,01-Mar-11,40603
32174,fa10-01-48,fa10-01-02,3,01-Mar-11,40603
32175,fa10-01-48,fa10-01-20,0,01-Mar-11,40603
32176,fa10-01-48,fa10-01-76,4,01-Mar-11,40603
32177,fa10-01-48,fa10-01-58,0,01-Mar-11,40603
32178,fa10-01-48,fa10-01-21,0,01-Mar-11,40603
32179,fa10-01-48,sp10-01-28,0,01-Mar-11,40603
32180,fa10-01-48,sp10-01-26,0,01-Mar-11,40603
32181,fa10-01-48,sp10-01-55,0,01-Mar-11,40603
32182,fa10-01-48,sp10-01-05,3,01-Mar-11,40603
32183,fa10-01-48,sp10-01-35,0,01-Mar-11,40603
32184,fa10-01-48,fa10-01-35,0,01-Mar-11,40603
32185,fa10-01-48,fa10-01-40,0,01-Mar-11,40603
32186,fa10-01-48,fa10-01-60,0,01-Mar-11,40603
32187,fa10-01-48,sp10-01-23,0,01-Mar-11,40603
32188,fa10-01-48,sp10-01-11,4,01-Mar-11,40603
32189,fa10-01-48,sp10-01-12,2,01-Mar-11,40603
32190,fa10-01-48,sp10-01-07,0,01-Mar-11,40603
32191,fa10-01-48,sp10-01-08,0,01-Mar-11,40603
32192,fa10-01-48,fa10-01-24,0,01-Mar-11,40603
32193,fa10-01-48,fa10-01-39,0,01-Mar-11,40603
32194,fa10-01-48,sp10-01-19,3,01-Mar-11,40603
32195,fa10-01-48,sp10-01-34,0,01-Mar-11,40603
32196,fa10-01-48,fa10-01-69,0,01-Mar-11,40603
32197,fa10-01-48,sp10-01-32,0,01-Mar-11,40603
32198,fa10-01-48,sp10-01-42,0,01-Mar-11,40603
32199,fa10-01-48,sp10-01-40,0,01-Mar-11,40603
32200,fa10-01-48,sp10-01-41,0,01-Mar-11,40603
32201,fa10-01-48,sp10-01-37,4,01-Mar-11,40603
32202,fa10-01-48,fa10-01-48,0,01-Mar-11,40603
32203,fa10-01-48,fa10-01-47,7,01-Mar-11,40603
32204,fa10-01-48,fa10-01-59,0,01-Mar-11,40603
32205,fa10-01-48,fa10-01-10,0,01-Mar-11,40603
32206,fa10-01-48,fa10-01-33,0,01-Mar-11,40603
32207,fa10-01-48,fa10-01-77,0,01-Mar-11,40603
32208,fa10-01-48,sp10-01-22,0,01-Mar-11,40603
32209,fa10-01-48,fa10-01-16,0,01-Mar-11,40603
32210,fa10-01-48,fa10-01-36,1,01-Mar-11,40603
32211,fa10-01-48,fa10-01-08,0,01-Mar-11,40603
32212,fa10-01-48,fa10-01-46,0,01-Mar-11,40603
32213,fa10-01-48,fa10-01-41,0,01-Mar-11,40603
32214,fa10-01-48,fa10-01-22,4,01-Mar-11,40603
32215,fa10-01-48,sp10-01-25,0,01-Mar-11,40603
32216,fa10-01-48,fa10-01-51,0,01-Mar-11,40603
32217,fa10-01-48,fa10-01-23,0,01-Mar-11,40603
32218,fa10-01-48,sp10-01-18,3,01-Mar-11,40603
32219,fa10-01-48,fa10-01-12,4,01-Mar-11,40603
32220,fa10-01-48,fa10-01-64,0,01-Mar-11,40603
32221,fa10-01-48,sp10-01-52,2,01-Mar-11,40603
32222,fa10-01-48,sp10-01-31,2,01-Mar-11,40603
32223,fa10-01-48,sp10-01-45,3,01-Mar-11,40603
32224,fa10-01-48,fa10-01-70,0,01-Mar-11,40603
32225,fa10-01-48,fa10-01-63,0,01-Mar-11,40603
32226,fa10-01-48,sp10-01-56,0,01-Mar-11,40603
32227,fa10-01-48,fa10-01-54,4,01-Mar-11,40603
32228,fa10-01-48,fa10-01-72,2,01-Mar-11,40603
32229,fa10-01-48,fa10-01-03,0,01-Mar-11,40603
32230,fa10-01-48,fa10-01-38,5,01-Mar-11,40603
32231,fa10-01-48,fa10-01-37,3,01-Mar-11,40603
32232,fa10-01-48,sp10-01-49,0,01-Mar-11,40603
32233,fa10-01-48,sp10-01-48,0,01-Mar-11,40603
32234,fa10-01-48,fa10-01-53,3,01-Mar-11,40603
32235,fa10-01-48,sp10-01-02,2,01-Mar-11,40603
32236,fa10-01-48,fa10-01-49,0,01-Mar-11,40603
32237,fa10-01-48,sp10-01-43,2,01-Mar-11,40603
32238,fa10-01-48,sp10-01-33,0,01-Mar-11,40603
32239,fa10-01-48,fa10-01-71,0,01-Mar-11,40603
32240,fa10-01-48,fa10-01-50,0,01-Mar-11,40603
32241,fa10-01-48,fa10-01-42,0,01-Mar-11,40603
32242,fa10-01-48,fa10-01-82,4,01-Mar-11,40603
32243,fa10-01-48,fa10-01-27,0,01-Mar-11,40603
32244,fa10-01-48,fa10-01-11,2,01-Mar-11,40603
32245,fa10-01-48,sp10-01-30,0,01-Mar-11,40603
32246,fa10-01-48,fa10-01-66,0,01-Mar-11,40603
32247,fa10-01-48,fa10-01-65,0,01-Mar-11,40603
32248,fa10-01-48,fa10-01-26,0,01-Mar-11,40603
32249,fa10-01-48,fa10-01-32,3,01-Mar-11,40603
32250,fa10-01-48,fa10-01-09,0,01-Mar-11,40603
32251,fa10-01-48,fa10-01-25,0,01-Mar-11,40603
32252,fa10-01-48,fa10-01-31,3,01-Mar-11,40603
32253,fa10-01-48,sp10-01-54,0,01-Mar-11,40603
32254,fa10-01-48,fa10-01-34,0,01-Mar-11,40603
32255,fa10-01-48,fa10-01-57,0,01-Mar-11,40603
32256,fa10-01-48,fa10-01-55,0,01-Mar-11,40603
32257,fa10-01-48,fa10-01-30,0,01-Mar-11,40603
32258,fa10-01-48,fa10-01-43,4,01-Mar-11,40603
32259,fa10-01-48,fa10-01-44,5,01-Mar-11,40603
32260,fa10-01-48,fa10-01-62,0,01-Mar-11,40603
32261,fa10-01-48,sp10-01-36,3,01-Mar-11,40603
32262,fa10-01-48,fa10-01-28,4,01-Mar-11,40603
32263,fa10-01-48,fa10-01-29,0,01-Mar-11,40603
32264,fa10-01-48,fa10-01-52,0,01-Mar-11,40603
32265,fa10-01-48,fa10-01-61,0,01-Mar-11,40603
32266,fa10-01-48,fa10-01-56,0,01-Mar-11,40603
32267,fa10-01-48,sp10-01-01,2,01-Mar-11,40603
32268,fa10-01-49,sp10-01-53,1,01-Mar-11,40603
32269,fa10-01-49,fa10-01-79,0,01-Mar-11,40603
32270,fa10-01-49,sp10-01-38,0,01-Mar-11,40603
32271,fa10-01-49,sp10-01-39,0,01-Mar-11,40603
32272,fa10-01-49,fa10-01-81,0,01-Mar-11,40603
32273,fa10-01-49,fa10-01-78,0,01-Mar-11,40603
32274,fa10-01-49,fa10-01-67,0,01-Mar-11,40603
32275,fa10-01-49,fa10-01-68,0,01-Mar-11,40603
32276,fa10-01-49,fa10-01-73,0,01-Mar-11,40603
32277,fa10-01-49,fa10-01-74,0,01-Mar-11,40603
32278,fa10-01-49,fa10-01-15,0,01-Mar-11,40603
32279,fa10-01-49,fa10-01-80,0,01-Mar-11,40603
32280,fa10-01-49,fa10-01-19,0,01-Mar-11,40603
32281,fa10-01-49,fa10-01-85,0,01-Mar-11,40603
32282,fa10-01-49,fa10-01-86,0,01-Mar-11,40603
32283,fa10-01-49,sp10-01-24,0,01-Mar-11,40603
32284,fa10-01-49,fa10-01-17,0,01-Mar-11,40603
32285,fa10-01-49,fa10-01-18,0,01-Mar-11,40603
32286,fa10-01-49,fa10-01-04,0,01-Mar-11,40603
32287,fa10-01-49,fa10-01-06,0,01-Mar-11,40603
32288,fa10-01-49,fa10-01-45,0,01-Mar-11,40603
32289,fa10-01-49,sp10-01-13,0,01-Mar-11,40603
32290,fa10-01-49,fa10-01-07,0,01-Mar-11,40603
32291,fa10-01-49,sp10-01-46,2,01-Mar-11,40603
32292,fa10-01-49,sp10-01-44,2,01-Mar-11,40603
32293,fa10-01-49,sp10-01-06,0,01-Mar-11,40603
32294,fa10-01-49,fa10-01-83,0,01-Mar-11,40603
32295,fa10-01-49,fa10-01-14,0,01-Mar-11,40603
32296,fa10-01-49,fa10-01-13,0,01-Mar-11,40603
32297,fa10-01-49,fa10-01-05,0,01-Mar-11,40603
32298,fa10-01-49,fa10-01-75,0,01-Mar-11,40603
32299,fa10-01-49,fa10-01-01,0,01-Mar-11,40603
32300,fa10-01-49,fa10-01-02,0,01-Mar-11,40603
32301,fa10-01-49,fa10-01-20,0,01-Mar-11,40603
32302,fa10-01-49,fa10-01-76,0,01-Mar-11,40603
32303,fa10-01-49,fa10-01-58,0,01-Mar-11,40603
32304,fa10-01-49,fa10-01-21,0,01-Mar-11,40603
32305,fa10-01-49,sp10-01-28,0,01-Mar-11,40603
32306,fa10-01-49,sp10-01-26,0,01-Mar-11,40603
32307,fa10-01-49,sp10-01-55,0,01-Mar-11,40603
32308,fa10-01-49,sp10-01-05,0,01-Mar-11,40603
32309,fa10-01-49,sp10-01-35,0,01-Mar-11,40603
32310,fa10-01-49,fa10-01-35,0,01-Mar-11,40603
32311,fa10-01-49,fa10-01-40,0,01-Mar-11,40603
32312,fa10-01-49,fa10-01-60,0,01-Mar-11,40603
32313,fa10-01-49,sp10-01-23,0,01-Mar-11,40603
32314,fa10-01-49,sp10-01-11,0,01-Mar-11,40603
32315,fa10-01-49,sp10-01-12,0,01-Mar-11,40603
32316,fa10-01-49,sp10-01-07,0,01-Mar-11,40603
32317,fa10-01-49,sp10-01-08,0,01-Mar-11,40603
32318,fa10-01-49,fa10-01-24,0,01-Mar-11,40603
32319,fa10-01-49,fa10-01-39,0,01-Mar-11,40603
32320,fa10-01-49,sp10-01-19,0,01-Mar-11,40603
32321,fa10-01-49,sp10-01-34,0,01-Mar-11,40603
32322,fa10-01-49,fa10-01-69,0,01-Mar-11,40603
32323,fa10-01-49,sp10-01-32,0,01-Mar-11,40603
32324,fa10-01-49,sp10-01-42,0,01-Mar-11,40603
32325,fa10-01-49,sp10-01-40,0,01-Mar-11,40603
32326,fa10-01-49,sp10-01-41,0,01-Mar-11,40603
32327,fa10-01-49,sp10-01-37,0,01-Mar-11,40603
32328,fa10-01-49,fa10-01-48,0,01-Mar-11,40603
32329,fa10-01-49,fa10-01-47,0,01-Mar-11,40603
32330,fa10-01-49,fa10-01-59,0,01-Mar-11,40603
32331,fa10-01-49,fa10-01-10,0,01-Mar-11,40603
32332,fa10-01-49,fa10-01-33,0,01-Mar-11,40603
32333,fa10-01-49,fa10-01-77,0,01-Mar-11,40603
32334,fa10-01-49,sp10-01-22,0,01-Mar-11,40603
32335,fa10-01-49,fa10-01-16,0,01-Mar-11,40603
32336,fa10-01-49,fa10-01-36,0,01-Mar-11,40603
32337,fa10-01-49,fa10-01-08,0,01-Mar-11,40603
32338,fa10-01-49,fa10-01-46,0,01-Mar-11,40603
32339,fa10-01-49,fa10-01-41,0,01-Mar-11,40603
32340,fa10-01-49,fa10-01-22,0,01-Mar-11,40603
32341,fa10-01-49,sp10-01-25,0,01-Mar-11,40603
32342,fa10-01-49,fa10-01-51,0,01-Mar-11,40603
32343,fa10-01-49,fa10-01-23,0,01-Mar-11,40603
32344,fa10-01-49,sp10-01-18,0,01-Mar-11,40603
32345,fa10-01-49,fa10-01-12,0,01-Mar-11,40603
32346,fa10-01-49,fa10-01-64,0,01-Mar-11,40603
32347,fa10-01-49,sp10-01-52,0,01-Mar-11,40603
32348,fa10-01-49,sp10-01-31,1,01-Mar-11,40603
32349,fa10-01-49,sp10-01-45,1,01-Mar-11,40603
32350,fa10-01-49,fa10-01-70,0,01-Mar-11,40603
32351,fa10-01-49,fa10-01-63,0,01-Mar-11,40603
32352,fa10-01-49,sp10-01-56,0,01-Mar-11,40603
32353,fa10-01-49,fa10-01-54,0,01-Mar-11,40603
32354,fa10-01-49,fa10-01-72,0,01-Mar-11,40603
32355,fa10-01-49,fa10-01-03,0,01-Mar-11,40603
32356,fa10-01-49,fa10-01-38,0,01-Mar-11,40603
32357,fa10-01-49,fa10-01-37,0,01-Mar-11,40603
32358,fa10-01-49,sp10-01-49,0,01-Mar-11,40603
32359,fa10-01-49,sp10-01-48,0,01-Mar-11,40603
32360,fa10-01-49,fa10-01-53,0,01-Mar-11,40603
32361,fa10-01-49,sp10-01-02,0,01-Mar-11,40603
32362,fa10-01-49,fa10-01-49,7,01-Mar-11,40603
32363,fa10-01-49,sp10-01-43,0,01-Mar-11,40603
32364,fa10-01-49,sp10-01-33,0,01-Mar-11,40603
32365,fa10-01-49,fa10-01-71,0,01-Mar-11,40603
32366,fa10-01-49,fa10-01-50,7,01-Mar-11,40603
32367,fa10-01-49,fa10-01-42,0,01-Mar-11,40603
32368,fa10-01-49,fa10-01-82,0,01-Mar-11,40603
32369,fa10-01-49,fa10-01-27,0,01-Mar-11,40603
32370,fa10-01-49,fa10-01-11,0,01-Mar-11,40603
32371,fa10-01-49,sp10-01-30,0,01-Mar-11,40603
32372,fa10-01-49,fa10-01-66,0,01-Mar-11,40603
32373,fa10-01-49,fa10-01-65,0,01-Mar-11,40603
32374,fa10-01-49,fa10-01-26,0,01-Mar-11,40603
32375,fa10-01-49,fa10-01-32,0,01-Mar-11,40603
32376,fa10-01-49,fa10-01-09,0,01-Mar-11,40603
32377,fa10-01-49,fa10-01-25,0,01-Mar-11,40603
32378,fa10-01-49,fa10-01-31,0,01-Mar-11,40603
32379,fa10-01-49,sp10-01-54,0,01-Mar-11,40603
32380,fa10-01-49,fa10-01-34,0,01-Mar-11,40603
32381,fa10-01-49,fa10-01-57,0,01-Mar-11,40603
32382,fa10-01-49,fa10-01-55,0,01-Mar-11,40603
32383,fa10-01-49,fa10-01-30,0,01-Mar-11,40603
32384,fa10-01-49,fa10-01-43,0,01-Mar-11,40603
32385,fa10-01-49,fa10-01-44,0,01-Mar-11,40603
32386,fa10-01-49,fa10-01-62,0,01-Mar-11,40603
32387,fa10-01-49,sp10-01-36,0,01-Mar-11,40603
32388,fa10-01-49,fa10-01-28,0,01-Mar-11,40603
32389,fa10-01-49,fa10-01-29,0,01-Mar-11,40603
32390,fa10-01-49,fa10-01-52,0,01-Mar-11,40603
32391,fa10-01-49,fa10-01-61,0,01-Mar-11,40603
32392,fa10-01-49,fa10-01-56,0,01-Mar-11,40603
32393,fa10-01-49,sp10-01-01,0,01-Mar-11,40603
32394,fa10-01-50,sp10-01-53,0,01-Mar-11,40603
32395,fa10-01-50,fa10-01-79,0,01-Mar-11,40603
32396,fa10-01-50,sp10-01-38,0,01-Mar-11,40603
32397,fa10-01-50,sp10-01-39,0,01-Mar-11,40603
32398,fa10-01-50,fa10-01-81,0,01-Mar-11,40603
32399,fa10-01-50,fa10-01-78,0,01-Mar-11,40603
32400,fa10-01-50,fa10-01-67,0,01-Mar-11,40603
32401,fa10-01-50,fa10-01-68,0,01-Mar-11,40603
32402,fa10-01-50,fa10-01-73,0,01-Mar-11,40603
32403,fa10-01-50,fa10-01-74,0,01-Mar-11,40603
32404,fa10-01-50,fa10-01-15,0,01-Mar-11,40603
32405,fa10-01-50,fa10-01-80,0,01-Mar-11,40603
32406,fa10-01-50,fa10-01-19,0,01-Mar-11,40603
32407,fa10-01-50,fa10-01-85,0,01-Mar-11,40603
32408,fa10-01-50,fa10-01-86,0,01-Mar-11,40603
32409,fa10-01-50,sp10-01-24,0,01-Mar-11,40603
32410,fa10-01-50,fa10-01-17,0,01-Mar-11,40603
32411,fa10-01-50,fa10-01-18,0,01-Mar-11,40603
32412,fa10-01-50,fa10-01-04,0,01-Mar-11,40603
32413,fa10-01-50,fa10-01-06,0,01-Mar-11,40603
32414,fa10-01-50,fa10-01-45,0,01-Mar-11,40603
32415,fa10-01-50,sp10-01-13,0,01-Mar-11,40603
32416,fa10-01-50,fa10-01-07,0,01-Mar-11,40603
32417,fa10-01-50,sp10-01-46,1,01-Mar-11,40603
32418,fa10-01-50,sp10-01-44,1,01-Mar-11,40603
32419,fa10-01-50,sp10-01-06,0,01-Mar-11,40603
32420,fa10-01-50,fa10-01-83,0,01-Mar-11,40603
32421,fa10-01-50,fa10-01-14,0,01-Mar-11,40603
32422,fa10-01-50,fa10-01-13,0,01-Mar-11,40603
32423,fa10-01-50,fa10-01-05,0,01-Mar-11,40603
32424,fa10-01-50,fa10-01-75,0,01-Mar-11,40603
32425,fa10-01-50,fa10-01-01,0,01-Mar-11,40603
32426,fa10-01-50,fa10-01-02,0,01-Mar-11,40603
32427,fa10-01-50,fa10-01-20,0,01-Mar-11,40603
32428,fa10-01-50,fa10-01-76,0,01-Mar-11,40603
32429,fa10-01-50,fa10-01-58,0,01-Mar-11,40603
32430,fa10-01-50,fa10-01-21,0,01-Mar-11,40603
32431,fa10-01-50,sp10-01-28,0,01-Mar-11,40603
32432,fa10-01-50,sp10-01-26,0,01-Mar-11,40603
32433,fa10-01-50,sp10-01-55,0,01-Mar-11,40603
32434,fa10-01-50,sp10-01-05,0,01-Mar-11,40603
32435,fa10-01-50,sp10-01-35,0,01-Mar-11,40603
32436,fa10-01-50,fa10-01-35,0,01-Mar-11,40603
32437,fa10-01-50,fa10-01-40,0,01-Mar-11,40603
32438,fa10-01-50,fa10-01-60,0,01-Mar-11,40603
32439,fa10-01-50,sp10-01-23,0,01-Mar-11,40603
32440,fa10-01-50,sp10-01-11,0,01-Mar-11,40603
32441,fa10-01-50,sp10-01-12,0,01-Mar-11,40603
32442,fa10-01-50,sp10-01-07,0,01-Mar-11,40603
32443,fa10-01-50,sp10-01-08,0,01-Mar-11,40603
32444,fa10-01-50,fa10-01-24,0,01-Mar-11,40603
32445,fa10-01-50,fa10-01-39,0,01-Mar-11,40603
32446,fa10-01-50,sp10-01-19,0,01-Mar-11,40603
32447,fa10-01-50,sp10-01-34,0,01-Mar-11,40603
32448,fa10-01-50,fa10-01-69,0,01-Mar-11,40603
32449,fa10-01-50,sp10-01-32,0,01-Mar-11,40603
32450,fa10-01-50,sp10-01-42,0,01-Mar-11,40603
32451,fa10-01-50,sp10-01-40,0,01-Mar-11,40603
32452,fa10-01-50,sp10-01-41,0,01-Mar-11,40603
32453,fa10-01-50,sp10-01-37,0,01-Mar-11,40603
32454,fa10-01-50,fa10-01-48,0,01-Mar-11,40603
32455,fa10-01-50,fa10-01-47,0,01-Mar-11,40603
32456,fa10-01-50,fa10-01-59,0,01-Mar-11,40603
32457,fa10-01-50,fa10-01-10,0,01-Mar-11,40603
32458,fa10-01-50,fa10-01-33,0,01-Mar-11,40603
32459,fa10-01-50,fa10-01-77,0,01-Mar-11,40603
32460,fa10-01-50,sp10-01-22,0,01-Mar-11,40603
32461,fa10-01-50,fa10-01-16,0,01-Mar-11,40603
32462,fa10-01-50,fa10-01-36,0,01-Mar-11,40603
32463,fa10-01-50,fa10-01-08,0,01-Mar-11,40603
32464,fa10-01-50,fa10-01-46,0,01-Mar-11,40603
32465,fa10-01-50,fa10-01-41,0,01-Mar-11,40603
32466,fa10-01-50,fa10-01-22,0,01-Mar-11,40603
32467,fa10-01-50,sp10-01-25,0,01-Mar-11,40603
32468,fa10-01-50,fa10-01-51,0,01-Mar-11,40603
32469,fa10-01-50,fa10-01-23,1,01-Mar-11,40603
32470,fa10-01-50,sp10-01-18,2,01-Mar-11,40603
32471,fa10-01-50,fa10-01-12,0,01-Mar-11,40603
32472,fa10-01-50,fa10-01-64,0,01-Mar-11,40603
32473,fa10-01-50,sp10-01-52,1,01-Mar-11,40603
32474,fa10-01-50,sp10-01-31,0,01-Mar-11,40603
32475,fa10-01-50,sp10-01-45,0,01-Mar-11,40603
32476,fa10-01-50,fa10-01-70,0,01-Mar-11,40603
32477,fa10-01-50,fa10-01-63,0,01-Mar-11,40603
32478,fa10-01-50,sp10-01-56,0,01-Mar-11,40603
32479,fa10-01-50,fa10-01-54,0,01-Mar-11,40603
32480,fa10-01-50,fa10-01-72,0,01-Mar-11,40603
32481,fa10-01-50,fa10-01-03,0,01-Mar-11,40603
32482,fa10-01-50,fa10-01-38,0,01-Mar-11,40603
32483,fa10-01-50,fa10-01-37,0,01-Mar-11,40603
32484,fa10-01-50,sp10-01-49,0,01-Mar-11,40603
32485,fa10-01-50,sp10-01-48,0,01-Mar-11,40603
32486,fa10-01-50,fa10-01-53,0,01-Mar-11,40603
32487,fa10-01-50,sp10-01-02,0,01-Mar-11,40603
32488,fa10-01-50,fa10-01-49,7,01-Mar-11,40603
32489,fa10-01-50,sp10-01-43,0,01-Mar-11,40603
32490,fa10-01-50,sp10-01-33,0,01-Mar-11,40603
32491,fa10-01-50,fa10-01-71,0,01-Mar-11,40603
32492,fa10-01-50,fa10-01-50,0,01-Mar-11,40603
32493,fa10-01-50,fa10-01-42,0,01-Mar-11,40603
32494,fa10-01-50,fa10-01-82,0,01-Mar-11,40603
32495,fa10-01-50,fa10-01-27,0,01-Mar-11,40603
32496,fa10-01-50,fa10-01-11,0,01-Mar-11,40603
32497,fa10-01-50,sp10-01-30,0,01-Mar-11,40603
32498,fa10-01-50,fa10-01-66,0,01-Mar-11,40603
32499,fa10-01-50,fa10-01-65,0,01-Mar-11,40603
32500,fa10-01-50,fa10-01-26,0,01-Mar-11,40603
32501,fa10-01-50,fa10-01-32,0,01-Mar-11,40603
32502,fa10-01-50,fa10-01-09,0,01-Mar-11,40603
32503,fa10-01-50,fa10-01-25,0,01-Mar-11,40603
32504,fa10-01-50,fa10-01-31,0,01-Mar-11,40603
32505,fa10-01-50,sp10-01-54,0,01-Mar-11,40603
32506,fa10-01-50,fa10-01-34,0,01-Mar-11,40603
32507,fa10-01-50,fa10-01-57,0,01-Mar-11,40603
32508,fa10-01-50,fa10-01-55,0,01-Mar-11,40603
32509,fa10-01-50,fa10-01-30,0,01-Mar-11,40603
32510,fa10-01-50,fa10-01-43,0,01-Mar-11,40603
32511,fa10-01-50,fa10-01-44,0,01-Mar-11,40603
32512,fa10-01-50,fa10-01-62,0,01-Mar-11,40603
32513,fa10-01-50,sp10-01-36,0,01-Mar-11,40603
32514,fa10-01-50,fa10-01-28,0,01-Mar-11,40603
32515,fa10-01-50,fa10-01-29,0,01-Mar-11,40603
32516,fa10-01-50,fa10-01-52,0,01-Mar-11,40603
32517,fa10-01-50,fa10-01-61,0,01-Mar-11,40603
32518,fa10-01-50,fa10-01-56,0,01-Mar-11,40603
32519,fa10-01-50,sp10-01-01,0,01-Mar-11,40603
32520,fa10-01-51,sp10-01-53,0,01-Mar-11,40603
32521,fa10-01-51,fa10-01-79,0,01-Mar-11,40603
32522,fa10-01-51,sp10-01-38,0,01-Mar-11,40603
32523,fa10-01-51,sp10-01-39,0,01-Mar-11,40603
32524,fa10-01-51,fa10-01-81,0,01-Mar-11,40603
32525,fa10-01-51,fa10-01-78,0,01-Mar-11,40603
32526,fa10-01-51,fa10-01-67,0,01-Mar-11,40603
32527,fa10-01-51,fa10-01-68,0,01-Mar-11,40603
32528,fa10-01-51,fa10-01-73,0,01-Mar-11,40603
32529,fa10-01-51,fa10-01-74,0,01-Mar-11,40603
32530,fa10-01-51,fa10-01-15,0,01-Mar-11,40603
32531,fa10-01-51,fa10-01-80,0,01-Mar-11,40603
32532,fa10-01-51,fa10-01-19,0,01-Mar-11,40603
32533,fa10-01-51,fa10-01-85,0,01-Mar-11,40603
32534,fa10-01-51,fa10-01-86,0,01-Mar-11,40603
32535,fa10-01-51,sp10-01-24,0,01-Mar-11,40603
32536,fa10-01-51,fa10-01-17,0,01-Mar-11,40603
32537,fa10-01-51,fa10-01-18,0,01-Mar-11,40603
